employee_id,department,date,login_hour,logout_hour,session_length_hrs,files_accessed,usb_events,upload_mb,apps_used,after_hours_access,is_weekend,label_is_anomaly,is_odd_hour_login,high_usb_activity,large_upload,bulk_file_access,login_hour_baseline_mean,login_hour_zscore,logout_hour_baseline_mean,logout_hour_zscore,session_length_hrs_baseline_mean,session_length_hrs_zscore,files_accessed_baseline_mean,files_accessed_zscore,usb_events_baseline_mean,usb_events_zscore,upload_mb_baseline_mean,upload_mb_zscore,apps_used_baseline_mean,apps_used_zscore,isolation_forest_risk,lof_risk,knn_risk,risk_score
1,Sales,2026-05-29,7.91,17.28,9.36,27,1,15.08,3,0,0,0,0,0,0,0,8.397857142857143,-0.8948366808379604,18.202857142857145,-1.2222975928483495,9.805,-0.5350211363060955,26.285714285714285,0.1249459485404859,0.2857142857142857,0.8653599980743744,11.40857142857143,1.227250800660975,2.7857142857142856,0.1910342210494695,7.51882958236675,0.7658949013367684,1.160225478029319,3.1
1,Sales,2026-05-31,8.42,18.56,10.15,22,1,9.91,4,0,1,0,0,0,0,0,8.455714285714285,-0.0836317952384792,18.14357142857143,0.5241861820354664,9.687142857142858,0.6075643928238074,26.357142857142858,-0.7618501406272601,0.3571428571428571,0.7635813502209935,11.847857142857142,-0.6352402616707633,2.857142857142857,1.039480389675284,4.679541083185493,0.586408897883706,0.7580486395834837,2.0
1,Sales,2026-06-01,8.37,17.93,9.56,29,0,14.84,2,0,0,0,0,0,0,0,8.401428571428571,-0.0843173275321761,18.13,-0.2548299601829089,9.727857142857143,-0.21776000667214,26.0,0.5144957554275266,0.4285714285714285,-0.5032362797401964,11.310714285714283,1.3448143518445277,2.7857142857142856,-0.8058928300397618,3.984566141173399,0.2959603273781453,0.4234416985451797,1.6
1,Sales,2026-06-02,8.37,17.94,9.57,29,0,12.85,4,0,0,0,0,0,0,0,8.367857142857144,0.006109924072101,18.127857142857145,-0.2391933751429879,9.759285714285712,-0.2514065605079613,25.571428571428573,0.6449089672924396,0.4285714285714285,-0.5032362797401964,11.79857142857143,0.404662832197611,2.857142857142857,1.3220813740703958,3.704046468786031,0.5356909768599702,0.4281017977165438,1.6
1,Sales,2026-06-03,8.11,17.97,9.86,24,1,17.06,4,0,0,0,0,0,0,0,8.337142857142856,-0.6923865125657246,18.025714285714287,-0.0796234495376946,9.687857142857142,0.2402084867123305,26.214285714285715,-0.4314849354273683,0.4285714285714285,0.6709817063202618,11.732857142857142,2.084273326495503,3.0,1.1401754250991376,9.426824394883552,0.7357814469129461,0.9575310384105801,3.7
1,Sales,2026-06-04,7.52,18.39,10.88,21,1,9.46,2,0,0,0,0,0,0,0,8.343571428571428,-2.556130693558116,18.024285714285718,0.5225826015564106,9.68,1.6808939561045184,26.142857142857142,-0.9972808367237084,0.5,0.5848976518656017,12.115,-0.9075583948633468,3.142857142857143,-1.322081374070395,19.398201739631034,1.8642685412176996,2.1593214515498222,7.8
1,Sales,2026-06-05,7.17,18.33,11.16,40,1,18.64,3,0,0,0,0,0,0,0,8.294285714285715,-2.8837737084736683,18.075,0.3649753499117756,9.780714285714286,1.771645319356583,25.928571428571427,2.648616630391159,0.5714285714285714,0.5032362797401964,11.752142857142855,2.3616497043656675,3.071428571428572,-0.0779043920738006,31.805592471767234,2.799316686173102,3.3122004092615884,12.6
1,Sales,2026-06-08,8.46,17.54,9.08,20,3,19.06,5,0,0,0,0,1,0,0,8.203571428571427,0.5248204084102254,17.995,-0.7793713730082942,9.79142857142857,-0.8920146379416097,26.285714285714285,-1.033518552118133,0.6428571428571429,2.7997982841436437,12.450714285714286,1.993980488679284,3.071428571428572,2.1034185859926118,59.22735759265131,1.1821401486351486,5.151125489622011,21.9
1,Sales,2026-06-09,8.59,17.87,9.28,26,0,7.47,1,0,0,0,0,0,0,0,8.24,0.7183128164171472,18.02357142857143,-0.280550114573978,9.78357142857143,-0.6259858311647695,26.357142857142858,-0.059573839095565,0.8571428571428571,-0.8345229603962802,12.975714285714286,-1.471050492692688,3.357142857142857,-2.7997982841436406,16.499552952075888,0.9224017595383865,1.414612556638751,6.3
1,Sales,2026-06-10,8.74,18.27,9.52,20,1,6.33,3,0,0,0,0,0,0,0,8.23,1.0674653976327404,18.047142857142852,0.419019801904461,9.817142857142857,-0.3860254003505133,26.214285714285715,-1.0397689109730044,0.8571428571428571,0.1390871600660467,12.872857142857145,-1.6861746475381167,3.2142857142857144,-0.2039064127483849,5.936879973269214,1.398893659501644,0.950761466451686,2.8
1,Sales,2026-06-11,7.58,18.08,10.49,25,0,14.73,3,0,0,0,0,0,0,0,8.29,-1.4614642360719106,18.06714285714286,0.0240412169088451,9.776428571428571,0.9275817381454856,25.357142857142858,-0.0600905182738399,0.9285714285714286,-0.9311330097928056,12.667142857142858,0.4963600144939416,3.142857142857143,-0.1390871600660465,4.212171363602443,0.5713578573122557,0.7299139781693935,1.8
1,Sales,2026-06-12,8.87,17.12,8.24,22,1,13.58,2,0,0,0,0,0,0,0,8.208571428571428,1.3138783707051904,18.132857142857144,-2.1689627507853797,9.922857142857143,-2.4534377553135505,25.571428571428573,-0.608767961495395,0.7142857142857143,0.3461439992297497,12.848571428571429,0.1746132411671949,3.142857142857143,-1.112697280528373,19.98909203170755,1.5598765571605941,2.05281079814446,7.9
1,Sales,2026-06-15,8.25,17.82,9.57,27,1,11.06,3,0,0,0,0,0,0,0,8.229285714285714,0.0394284588027834,17.986428571428572,-0.3806652482077082,9.755,-0.2342429069981787,25.285714285714285,0.2885467146700476,0.7142857142857143,0.3461439992297497,12.963571428571427,-0.4548587776467665,3.071428571428572,-0.0666552735764927,2.015532530872589,0.619716529271198,0.49785756758106825,1.0
1,Sales,2026-06-16,9.62,17.56,7.94,34,0,0.88,4,0,0,0,0,0,0,0,8.235,2.637570812518159,17.934285714285714,-0.9188732478160392,9.697142857142856,-2.282331570845187,24.928571428571427,1.6056862597819566,0.7857142857142857,-0.9799578870122228,12.68214285714286,-2.830288049277071,3.071428571428572,0.8665185564944037,33.430597940980235,2.6843477364373243,2.3141927650399183,12.8
1,Sales,2026-06-17,7.3,18.02,10.72,25,2,14.85,2,0,0,0,0,0,0,0,8.284285714285714,-1.589380645643172,17.904285714285713,0.276164729914659,9.618571428571428,1.238916193446808,26.142857142857142,-0.2025878355111177,0.7857142857142857,1.5144803708370718,12.210714285714287,0.5197898392050773,3.071428571428572,-0.9998291036473892,10.016797001218528,0.5405467383599442,1.4593653375366045,4.0
1,Sales,2026-06-18,8.15,18.18,10.03,29,1,8.42,2,0,0,0,0,0,0,0,8.240714285714287,-0.1359524755080069,17.957142857142856,0.5880840061849297,9.715714285714286,0.33726376166902,26.0,0.531609533071195,0.8571428571428571,0.1652601717587995,12.194285714285714,-0.7447337032618074,3.0,-0.9013878188659972,2.9463963634543364,0.8503917610355937,0.8974391653153666,1.6
1,Sales,2026-06-19,7.97,18.28,10.31,26,0,6.63,4,0,0,0,0,0,0,0,8.221428571428572,-0.3777647088897646,17.93,1.0159794073109183,9.707142857142856,0.6495524024307398,26.5,-0.0897469939575215,0.8571428571428571,-0.9915610305527968,12.087857142857144,-1.0629087028223811,2.857142857142857,1.039480389675284,6.938932616431671,0.7178032347624123,0.7487086563438612,2.8
1,Sales,2026-06-20,8.74,17.66,8.92,28,0,12.53,2,0,1,0,0,0,0,0,8.192857142857141,0.8199548276372389,17.955,-0.8264021106716225,9.760714285714286,-0.8938753946747473,26.285714285714285,0.3102685681591592,0.8571428571428571,-0.9915610305527964,11.501428571428573,0.1954142003806938,3.0,-0.9013878188659972,4.722235269240523,0.48440644445960174,0.8223350713095671,2.0
1,Sales,2026-06-22,8.64,17.22,8.58,36,2,8.7,1,0,0,0,0,0,0,0,8.219285714285714,0.616878992349738,17.935,-1.9556181954193288,9.714285714285714,-1.1737775999746811,26.214285714285715,1.7812440471528352,0.8571428571428571,1.3220813740703954,11.478571428571428,-0.5284534777129615,2.857142857142857,-1.6891556332223367,21.041037581798186,2.120946648748108,2.5302060283408028,8.6
1,Sales,2026-06-23,7.55,18.59,11.03,20,1,18.53,3,0,0,0,0,0,0,0,8.257142857142856,-1.0246472603569907,17.881428571428568,1.7194831737843643,9.622857142857145,1.391795371649668,27.071428571428573,-1.1724141705804416,0.9285714285714286,0.0779043920738004,10.881428571428572,1.5158510391311066,2.642857142857143,0.3103624284425185,12.797899260879642,1.7393310691903698,1.227104513020038,5.3
1,Sales,2026-06-24,8.28,17.9,9.61,29,1,11.97,3,0,0,0,0,0,0,0,8.259285714285713,0.0301206517925317,17.895714285714284,0.0098758961054512,9.633571428571427,-0.0229728148652193,27.0,0.3271022543084388,0.9285714285714286,0.0779043920738004,11.529285714285717,0.0813464003818263,2.7142857142857144,0.2509063473836104,0.499824752320586,0.6066053462719403,0.49785756758106825,0.5
1,Sales,2026-06-25,8.15,18.19,10.04,28,1,4.67,3,0,0,0,0,0,0,0,8.338571428571429,-0.3079620256224328,17.865,0.7818371905775334,9.522857142857143,0.5575177073985189,26.214285714285715,0.364298957394017,0.9285714285714286,0.0779043920738004,11.052857142857144,-1.2706617648182412,2.7142857142857144,0.2509063473836104,3.8829718604767898,1.0605097933676446,0.7899112334187691,1.9
1,Sales,2026-06-26,8.24,18.23,9.99,28,0,5.0,3,0,0,0,0,0,0,0,8.31642857142857,-0.1246397086641986,17.91142857142857,0.7715726475886985,9.59142857142857,0.4295837321166265,26.785714285714285,0.2652914033286409,0.7857142857142857,-1.1235834670302105,10.025,-1.0641657834504878,2.571428571428572,0.457087050165033,4.889838863478572,0.909699826996437,0.6416825983744634,2.1
1,Sales,2026-06-29,8.1,18.54,10.44,35,1,17.8,3,0,0,0,0,0,0,0,8.291428571428572,-0.3146944827101117,17.937142857142856,1.4311721422896528,9.642142857142858,0.8589452965284415,26.928571428571427,1.7615605792254865,0.7857142857142857,0.3064318546446028,9.848571428571429,1.633179575750143,2.7142857142857144,0.3461439992297497,13.106259371212838,2.8799593598111253,1.7910966156507808,5.9
1,Sales,2026-06-30,8.74,18.45,9.72,15,0,13.59,2,0,0,0,0,0,0,0,8.245714285714286,0.8294520772438587,17.95642857142857,1.1135274244015003,9.707857142857142,0.0127573307634357,28.0,-2.8316511393853747,0.7857142857142857,-1.1235834670302105,10.667857142857144,0.5634913602298555,2.7142857142857144,-0.8653599980743748,18.96861271818037,3.287389906664089,1.9312182357202161,8.1
1,Sales,2026-07-01,8.43,17.77,9.34,24,0,5.89,4,0,0,0,0,0,0,0,8.328571428571427,0.1759183476089914,17.982857142857142,-0.4609030500998888,9.652857142857144,-0.3382123731923003,27.285714285714285,-0.5734033099832871,0.7857142857142857,-1.1235834670302105,10.586428571428572,-0.9162526153855084,2.642857142857143,1.6120050726887651,7.763413028891892,1.3249284922265254,1.1019380660931315,3.4
1,Sales,2026-07-02,7.89,18.57,10.68,18,0,13.49,3,0,0,0,0,0,0,0,8.297142857142857,-0.7317145981442295,18.029285714285717,1.3638738781873654,9.731428571428571,1.1313273949871074,27.428571428571427,-1.6800743393268174,0.7142857142857143,-0.983494740586804,10.037142857142856,0.665055892259389,2.7857142857142856,0.2400738802541743,11.33982149079637,1.306883968961036,0.9988805715513518,4.5
1,Sales,2026-07-03,7.9,18.64,10.74,24,0,12.0,1,0,0,0,0,0,0,0,8.27142857142857,-0.6550913893685599,18.082857142857144,1.33870337081878,9.810714285714283,1.0635502732047135,26.785714285714285,-0.4526558381682677,0.6428571428571429,-0.8629576456357778,10.210714285714284,0.3396062578604781,2.7857142857142856,-2.000615668784785,11.357035537526938,1.0787051252192266,1.5627620882737945,4.7
1,Sales,2026-07-05,8.83,18.33,9.5,25,0,9.01,5,0,1,0,0,0,0,0,8.148571428571428,1.6245858139039144,18.16,0.412740335080548,10.010714285714286,-0.7098684520314755,26.071428571428573,-0.1839715972294784,0.6428571428571429,-0.8629576456357778,11.005,-0.4392416645625829,2.571428571428572,2.590159950935188,15.782863385363465,2.1078737695813965,1.831848673551873,6.6
1,Sales,2026-07-06,8.69,17.89,9.2,30,0,15.4,1,0,0,0,0,0,0,0,8.257857142857143,1.1411654205501078,18.182142857142857,-0.7088977066051515,9.92357142857143,-1.032837045604787,26.071428571428573,0.674562523174753,0.5,-0.7687061147858074,10.587857142857144,1.0866596763507792,2.7857142857142856,-1.591951842078912,10.492811820958035,0.7657453930048725,1.097258167335342,4.1
1,Sales,2026-07-07,8.9,17.43,8.53,26,0,13.04,3,0,0,0,0,0,0,0,8.296428571428573,1.531735110222046,18.16142857142857,-1.7437902237291074,9.864285714285714,-1.8390196208873155,26.142857142857142,-0.0243429473670823,0.4285714285714285,-0.6632115982551499,11.086428571428572,0.4287340800307734,2.7142857142857144,0.2372278572955888,11.780544565735482,1.0338772632749282,1.051246726218063,4.6
1,Sales,2026-07-08,8.61,18.87,10.26,31,0,13.35,1,0,0,0,0,0,0,0,8.362857142857141,0.5988020766036559,18.10071428571429,1.670632431774314,9.737142857142857,0.6583890544337586,26.142857142857142,0.8276602104808037,0.4285714285714285,-0.6632115982551499,11.544285714285712,0.4109974250774529,2.642857142857143,-1.4276671708355853,8.264369397495612,1.2191848663236486,1.027134307747162,3.5
1,Sales,2026-07-09,8.3,18.71,10.41,27,0,7.19,4,0,0,0,0,0,0,0,8.353571428571428,-0.1322814468298637,18.187142857142856,1.0795466646076026,9.832857142857142,0.7510780904561836,26.357142857142858,0.1072329103720169,0.4285714285714285,-0.6632115982551499,11.602857142857143,-0.9999524440287586,2.571428571428572,1.168565881107007,7.069071412934376,0.609283598769096,0.25755174344172455,2.6
1,Sales,2026-07-10,8.31,18.63,10.32,27,0,11.63,1,0,0,0,0,0,0,0,8.329285714285714,-0.0486287789473393,18.29357142857143,0.812488397458184,9.963571428571427,0.5161038324147996,25.714285714285715,0.2413720876035948,0.2857142857142857,-0.6094494002200438,11.495,0.0299538985083248,2.7857142857142856,-1.5027305145780916,4.698857538324229,0.5467576560874645,0.5722590528667587,1.9
1,Sales,2026-07-11,8.58,18.36,9.77,24,0,10.47,3,0,1,0,0,0,0,0,8.383571428571429,0.5993113909598873,18.29642857142857,0.1526669373559001,9.91285714285714,-0.2268808380851646,26.214285714285715,-0.4366163870513986,0.2142857142857142,-0.5032362797401961,11.002142857142855,-0.1320280109136623,2.642857142857143,0.2795757109667759,0.3731864757917846,0.1708234489783859,0.24667611951233384,0.3
1,Sales,2026-07-13,9.06,18.34,9.28,32,1,5.57,3,0,0,0,0,0,0,0,8.405,1.9832730829931184,18.329285714285717,0.0267478513565296,9.924285714285714,-1.0305712499526725,25.857142857142858,1.2197566920167862,0.1428571428571428,2.360387377408328,10.895,-1.3237206374498154,2.642857142857143,0.2795757109667759,17.419644026557748,1.6279717350943397,2.518498397861654,7.2
1,Sales,2026-07-14,8.87,17.91,9.05,34,0,15.19,3,0,0,0,0,0,0,0,8.47,1.0987888302259368,18.34,-1.0788972937495018,9.87,-1.2674481516585452,26.142857142857142,1.4895445436159116,0.1428571428571428,-0.3933978962347213,10.959285714285716,1.0788402741054497,2.642857142857143,0.2795757109667759,9.205690892456914,0.5655782175452072,0.8420637598804386,3.5
1,Sales,2026-07-15,7.49,17.17,9.68,22,0,14.69,2,0,0,0,0,0,0,0,8.514999999999999,-2.7534194857142973,18.31714285714286,-2.769424043951339,9.802857142857144,-0.1802964573746251,26.571428571428573,-0.8067380270294708,0.1428571428571428,-0.3933978962347213,11.687142857142858,0.8187003841244616,2.642857142857143,-0.5032362797401966,20.26950630872143,3.3305340688823675,2.5020490577934242,8.7
1,Sales,2026-07-16,7.87,17.62,9.75,23,0,3.78,2,0,0,0,0,0,0,0,8.471428571428572,-1.3312410708046147,18.219285714285714,-1.1783166124666014,9.748571428571427,0.0021757947790975,25.642857142857142,-0.5055919526105989,0.0714285714285714,-0.2672612419124239,11.465,-2.2943770392962364,2.571428571428572,-0.4450789122113497,11.243996442760098,1.3166596081618418,1.1099538888403544,4.6
1,Sales,2026-07-17,7.8,18.63,10.84,26,2,8.21,2,0,0,0,0,0,0,0,8.409285714285714,-1.2924892930561669,18.16,0.8907405900125437,9.750714285714285,1.6591735792893338,26.214285714285715,-0.0494256484616332,0.0714285714285714,7.216053531635447,10.764285714285714,-0.6620343616102273,2.571428571428572,-0.4450789122113497,36.09033548640076,6.5143349293876005,7.038956067530594,16.5
1,Sales,2026-07-20,8.52,18.32,9.8,29,1,8.96,2,0,0,0,0,0,0,0,8.364285714285714,0.3123263412950202,18.22142857142857,0.1864010404029003,9.857857142857142,-0.0820725174016275,26.357142857142858,0.6161008509159348,0.2142857142857142,1.3571736715348035,10.93,-0.5355573330176521,2.4285714285714284,-0.3505697643321021,3.979485477768521,0.20750535776753318,0.7146677085765906,1.6
1,Sales,2026-07-21,8.02,17.89,9.87,24,0,16.27,2,0,0,0,0,0,0,0,8.409285714285714,-0.8100533385339667,18.20357142857143,-0.6026859045460253,9.795,0.1129429205608385,27.142857142857142,-0.8750065187672205,0.2857142857142857,-0.4674263524428025,10.606428571428571,1.5581172315459473,2.357142857142857,-0.2937659951464907,5.959461045119502,0.7705115220854458,0.6234638147512853,2.5
1,Sales,2026-07-22,7.75,18.7,10.95,32,0,9.31,4,0,0,0,0,0,0,0,8.417857142857143,-1.4156253545813948,18.15,1.077555356461241,9.732857142857142,2.0049163642596035,27.142857142857142,1.3522828017311592,0.2857142857142857,-0.4674263524428025,10.911428571428573,-0.4076824745358158,2.4285714285714284,1.357173671534805,16.419982993307272,1.798284468353523,1.6970291389595524,6.6
1,Sales,2026-07-23,8.43,17.31,8.88,34,0,18.7,3,0,0,0,0,0,0,0,8.340714285714286,0.1832462460917681,18.17642857142857,-1.6357967077638358,9.836428571428572,-1.3999002338206574,27.642857142857142,1.6933782613317645,0.2857142857142857,-0.4674263524428025,10.932857142857143,1.9825462755633068,2.357142857142857,0.6376234833847536,15.247309816805414,1.344138907658954,1.0573564474490467,5.9
1,Sales,2026-07-24,8.62,18.55,9.92,32,1,4.52,2,0,0,0,0,0,0,0,8.322142857142856,0.6234319217461772,18.135,0.7222749700807807,9.81357142857143,0.1497028232812124,27.928571428571427,0.9966900392727104,0.2857142857142857,1.1685658811070063,11.168571428571427,-1.5501818433983958,2.5,-0.5316095330711954,8.644401368016275,0.3291575075575855,0.9432472800581576,3.3
1,Sales,2026-07-27,7.91,18.22,10.31,30,0,7.27,3,0,0,0,0,0,0,0,8.302142857142856,-0.8578281268941975,18.215,0.0091553336851206,9.912857142857144,0.6538316039178091,28.357142857142858,0.3929648088542905,0.3571428571428571,-0.5639183574723603,10.56,-0.715781485355388,2.4285714285714284,0.6094494002200448,2.4142405709276358,0.32098225377658934,0.10763974666156272,0.9
2,IT,2026-05-04,10.09,19.32,9.23,4,0,13.51,3,0,0,0,0,0,0,0,10.316666666666668,-1.5099930117267213,19.71,-0.4506638180352356,9.396666666666668,-0.2330527513544053,7.666666666666667,-0.6657502859356828,1.3333333333333333,-2.309401076758503,15.386666666666663,-0.6159652625200936,3.6666666666666665,-0.4364357804719847,8.724928055844432,6.607508851190048,2.9687092997931352,6.1
2,IT,2026-05-05,9.9,18.26,8.36,9,1,12.26,4,0,0,0,0,0,0,0,10.26,-2.1565522723433483,19.6125,-1.8451523105814,9.355,-1.6869253570041225,6.75,0.4633188005618416,1.0,0.0,14.9175,-0.9995435155650392,3.5,0.3872983346207417,17.460705177601817,4.448447186715181,3.026388259467749,8.3
