employee_id,department,date,login_hour,logout_hour,session_length_hrs,files_accessed,usb_events,upload_mb,apps_used,after_hours_access,is_weekend,label_is_anomaly,is_odd_hour_login,high_usb_activity,large_upload,bulk_file_access,login_hour_baseline_mean,login_hour_zscore,logout_hour_baseline_mean,logout_hour_zscore,session_length_hrs_baseline_mean,session_length_hrs_zscore,files_accessed_baseline_mean,files_accessed_zscore,usb_events_baseline_mean,usb_events_zscore,upload_mb_baseline_mean,upload_mb_zscore,apps_used_baseline_mean,apps_used_zscore
1,Sales,2026-05-15,8.02,17.99,9.97,25,0,11.71,2,0,0,0,0,0,0,0,8.267692307692307,-0.4102347454158788,18.46923076923077,-0.6352354820282751,10.203076923076923,-0.24147456253752486,27.46153846153846,-0.39033098777557274,0.23076923076923078,-0.38516444325982163,12.18923076923077,-0.1452137267482249,3.0,-0.8660254037844387
1,Sales,2026-05-18,8.21,17.68,9.47,24,0,14.54,3,0,0,0,0,0,0,0,8.25,-0.06850959349696244,18.435,-1.0257495265264225,10.18642857142857,-0.7708120231898482,27.285714285714285,-0.5391283155792697,0.21428571428571427,-0.37013827405494654,12.155,0.7515854701171478,2.9285714285714284,0.06259411238578831
1,Sales,2026-05-19,8.44,19.45,11.01,35,0,8.86,3,0,0,0,0,0,0,0,8.302857142857142,0.25413974573093834,18.334285714285716,1.5159274660559308,10.032857142857141,1.1516793707627981,26.785714285714285,1.3569852903591786,0.21428571428571427,-0.37013827405494654,12.41,-1.1045695563577074,2.857142857142857,0.12993504870941047
1,Sales,2026-05-20,7.95,17.14,9.19,19,0,11.71,1,0,0,0,0,0,0,0,8.307857142857141,-0.6619274411767678,18.35214285714286,-1.5923782420987784,10.045714285714286,-0.9918985986185171,27.857142857142858,-1.4550253595089329,0.07142857142857142,-0.26726124191242445,12.224285714285713,-0.15372613576196775,2.7857142857142856,-1.699220106236541
1,Sales,2026-05-21,8.73,17.54,8.81,28,0,8.91,3,0,0,0,0,0,0,0,8.290714285714285,0.8010275180042515,18.34642857142857,-1.046480505146373,10.057142857142859,-1.4686672808181491,27.285714285714285,0.10933344935767772,0.07142857142857142,-0.26726124191242445,12.122857142857143,-0.9626794061566846,2.7142857142857144,0.2509063473836104
1,Sales,2026-05-22,7.9,17.99,10.09,32,0,9.21,4,0,0,0,0,0,0,0,8.295,-0.7158148508578127,18.345,-0.45972714757176164,10.051428571428572,0.044962940062391064,27.214285714285715,0.7341899847939739,0.07142857142857142,-0.26726124191242445,11.955,-0.7975899654622812,2.642857142857143,1.254502287470592
1,Sales,2026-05-25,8.72,17.16,8.44,22,3,12.19,3,0,0,0,0,1,0,0,8.28,0.7856757429124841,18.34857142857143,-1.5430116663783215,10.070000000000002,-1.9053228577146295,27.857142857142858,-0.8990842257926519,0.07142857142857142,10.957710918409402,11.950000000000001,0.06964896849164857,2.7142857142857144,0.2509063473836104
1,Sales,2026-05-26,8.58,19.17,10.59,26,1,11.97,3,0,0,0,0,0,0,0,8.344285714285714,0.42486866049622246,18.29642857142857,1.057096047404074,9.952857142857143,0.6637379637211213,27.928571428571427,-0.2995310165540047,0.2857142857142857,0.8653599980743744,12.027142857142858,-0.01662251072347489,2.7142857142857144,0.2509063473836104
1,Sales,2026-05-27,8.17,18.55,10.38,32,0,15.0,3,0,0,0,0,0,0,0,8.343571428571428,-0.3130464917643422,18.312142857142856,0.28258414173910357,9.969285714285716,0.42369758452187545,27.571428571428573,0.6926484712766675,0.2857142857142857,-0.3461439992297497,12.237142857142857,0.8300422127940413,2.7857142857142856,0.19103422104946954
1,Sales,2026-05-28,8.93,17.98,9.04,17,0,7.48,4,0,0,0,0,0,0,0,8.375714285714285,1.049906552769675,18.233571428571427,-0.33630132388330986,9.858571428571429,-1.0202649655846372,28.071428571428573,-1.7163481177028244,0.2857142857142857,-0.3461439992297497,12.016428571428573,-1.5139054387946849,2.7857142857142856,1.0825272526136602
1,Sales,2026-05-29,7.91,17.28,9.36,27,1,15.08,3,0,0,0,0,0,0,0,8.397857142857143,-0.8948366808379604,18.202857142857145,-1.2222975928483497,9.805000000000001,-0.5350211363060955,26.285714285714285,0.12494594854048596,0.2857142857142857,0.8653599980743744,11.40857142857143,1.227250800660975,2.7857142857142856,0.19103422104946954
1,Sales,2026-05-31,8.42,18.56,10.15,22,1,9.91,4,0,1,0,0,0,0,0,8.455714285714285,-0.08363179523847927,18.14357142857143,0.5241861820354664,9.687142857142858,0.6075643928238074,26.357142857142858,-0.7618501406272601,0.35714285714285715,0.7635813502209935,11.847857142857142,-0.6352402616707633,2.857142857142857,1.039480389675284
1,Sales,2026-06-01,8.37,17.93,9.56,29,0,14.84,2,0,0,0,0,0,0,0,8.401428571428571,-0.08431732753217619,18.13,-0.2548299601829089,9.727857142857143,-0.21776000667214004,26.0,0.5144957554275266,0.42857142857142855,-0.5032362797401964,11.310714285714285,1.3448143518445277,2.7857142857142856,-0.8058928300397618
1,Sales,2026-06-02,8.37,17.94,9.57,29,0,12.85,4,0,0,0,0,0,0,0,8.367857142857144,0.00610992407210107,18.127857142857145,-0.2391933751429879,9.759285714285713,-0.25140656050796134,25.571428571428573,0.6449089672924396,0.42857142857142855,-0.5032362797401964,11.79857142857143,0.404662832197611,2.857142857142857,1.3220813740703958
1,Sales,2026-06-03,8.11,17.97,9.86,24,1,17.06,4,0,0,0,0,0,0,0,8.337142857142856,-0.6923865125657246,18.025714285714287,-0.07962344953769462,9.687857142857142,0.24020848671233055,26.214285714285715,-0.4314849354273683,0.42857142857142855,0.6709817063202618,11.732857142857142,2.084273326495503,3.0,1.1401754250991376
1,Sales,2026-06-04,7.52,18.39,10.88,21,1,9.46,2,0,0,0,0,0,0,0,8.343571428571428,-2.556130693558116,18.024285714285714,0.5225826015564106,9.680000000000001,1.6808939561045184,26.142857142857142,-0.9972808367237083,0.5,0.5848976518656017,12.115,-0.9075583948633469,3.142857142857143,-1.322081374070395
1,Sales,2026-06-05,7.17,18.33,11.16,40,1,18.64,3,0,0,0,0,0,0,0,8.294285714285715,-2.8837737084736683,18.075,0.3649753499117756,9.780714285714286,1.7716453193565833,25.928571428571427,2.648616630391159,0.5714285714285714,0.5032362797401964,11.752142857142857,2.3616497043656675,3.0714285714285716,-0.07790439207380064
1,Sales,2026-06-08,8.46,17.54,9.08,20,3,19.06,5,0,0,0,0,1,0,0,8.203571428571427,0.5248204084102254,17.995,-0.7793713730082942,9.79142857142857,-0.8920146379416097,26.285714285714285,-1.033518552118133,0.6428571428571429,2.7997982841436433,12.450714285714286,1.9939804886792842,3.0714285714285716,2.1034185859926113
1,Sales,2026-06-09,8.59,17.87,9.28,26,0,7.47,1,0,0,0,0,0,0,0,8.24,0.7183128164171472,18.02357142857143,-0.28055011457397805,9.78357142857143,-0.6259858311647695,26.357142857142858,-0.059573839095565094,0.8571428571428571,-0.8345229603962802,12.975714285714286,-1.471050492692688,3.357142857142857,-2.7997982841436406
1,Sales,2026-06-10,8.74,18.27,9.52,20,1,6.33,3,0,0,0,0,0,0,0,8.23,1.0674653976327404,18.047142857142855,0.419019801904461,9.817142857142857,-0.3860254003505133,26.214285714285715,-1.0397689109730044,0.8571428571428571,0.13908716006604674,12.872857142857143,-1.6861746475381167,3.2142857142857144,-0.20390641274838497
1,Sales,2026-06-11,7.58,18.08,10.49,25,0,14.73,3,0,0,0,0,0,0,0,8.29,-1.4614642360719106,18.06714285714286,0.024041216908845173,9.776428571428571,0.9275817381454857,25.357142857142858,-0.060090518273839946,0.9285714285714286,-0.9311330097928057,12.667142857142858,0.4963600144939416,3.142857142857143,-0.13908716006604657
1,Sales,2026-06-12,8.87,17.12,8.24,22,1,13.58,2,0,0,0,0,0,0,0,8.208571428571428,1.3138783707051904,18.132857142857144,-2.1689627507853793,9.922857142857143,-2.4534377553135505,25.571428571428573,-0.608767961495395,0.7142857142857143,0.34614399922974975,12.848571428571429,0.17461324116719495,3.142857142857143,-1.112697280528373
1,Sales,2026-06-15,8.25,17.82,9.57,27,1,11.06,3,0,0,0,0,0,0,0,8.229285714285714,0.039428458802783437,17.986428571428572,-0.3806652482077082,9.754999999999999,-0.2342429069981787,25.285714285714285,0.2885467146700476,0.7142857142857143,0.34614399922974975,12.963571428571429,-0.4548587776467665,3.0714285714285716,-0.06665527357649279
1,Sales,2026-06-16,9.62,17.56,7.94,34,0,0.88,4,0,0,0,0,0,0,0,8.235,2.637570812518159,17.934285714285714,-0.9188732478160393,9.697142857142856,-2.282331570845187,24.928571428571427,1.6056862597819566,0.7857142857142857,-0.9799578870122229,12.682142857142859,-2.830288049277071,3.0714285714285716,0.8665185564944037
1,Sales,2026-06-17,7.3,18.02,10.72,25,2,14.85,2,0,0,0,0,0,0,0,8.284285714285714,-1.589380645643172,17.904285714285713,0.276164729914659,9.618571428571428,1.238916193446808,26.142857142857142,-0.20258783551111773,0.7857142857142857,1.5144803708370718,12.210714285714287,0.5197898392050773,3.0714285714285716,-0.9998291036473893
1,Sales,2026-06-18,8.15,18.18,10.03,29,1,8.42,2,0,0,0,0,0,0,0,8.240714285714287,-0.13595247550800696,17.957142857142856,0.5880840061849297,9.715714285714286,0.33726376166902006,26.0,0.531609533071195,0.8571428571428571,0.16526017175879953,12.194285714285714,-0.7447337032618074,3.0,-0.9013878188659973
1,Sales,2026-06-19,7.97,18.28,10.31,26,0,6.63,4,0,0,0,0,0,0,0,8.221428571428572,-0.37776470888976466,17.93,1.0159794073109185,9.707142857142857,0.6495524024307398,26.5,-0.0897469939575215,0.8571428571428571,-0.9915610305527969,12.087857142857143,-1.0629087028223811,2.857142857142857,1.039480389675284
1,Sales,2026-06-20,8.74,17.66,8.92,28,0,12.53,2,0,1,0,0,0,0,0,8.192857142857141,0.8199548276372389,17.955,-0.8264021106716225,9.760714285714286,-0.8938753946747473,26.285714285714285,0.3102685681591592,0.8571428571428571,-0.9915610305527965,11.501428571428573,0.1954142003806938,3.0,-0.9013878188659973
1,Sales,2026-06-22,8.64,17.22,8.58,36,2,8.7,1,0,0,0,0,0,0,0,8.219285714285714,0.616878992349738,17.935,-1.9556181954193292,9.714285714285714,-1.1737775999746811,26.214285714285715,1.7812440471528352,0.8571428571428571,1.3220813740703954,11.478571428571428,-0.5284534777129615,2.857142857142857,-1.6891556332223367
1,Sales,2026-06-23,7.55,18.59,11.03,20,1,18.53,3,0,0,0,0,0,0,0,8.257142857142856,-1.0246472603569907,17.881428571428568,1.7194831737843643,9.622857142857143,1.391795371649668,27.071428571428573,-1.1724141705804416,0.9285714285714286,0.07790439207380041,10.881428571428572,1.5158510391311066,2.642857142857143,0.31036242844251855
1,Sales,2026-06-24,8.28,17.9,9.61,29,1,11.97,3,0,0,0,0,0,0,0,8.259285714285713,0.030120651792531747,17.895714285714284,0.009875896105451242,9.633571428571429,-0.022972814865219328,27.0,0.3271022543084388,0.9285714285714286,0.07790439207380041,11.529285714285715,0.0813464003818263,2.7142857142857144,0.2509063473836104
1,Sales,2026-06-25,8.15,18.19,10.04,28,1,4.67,3,0,0,0,0,0,0,0,8.338571428571429,-0.3079620256224328,17.865,0.7818371905775334,9.522857142857143,0.5575177073985189,26.214285714285715,0.364298957394017,0.9285714285714286,0.07790439207380041,11.052857142857144,-1.2706617648182412,2.7142857142857144,0.2509063473836104
1,Sales,2026-06-26,8.24,18.23,9.99,28,0,5.0,3,0,0,0,0,0,0,0,8.31642857142857,-0.12463970866419868,17.91142857142857,0.7715726475886985,9.59142857142857,0.4295837321166265,26.785714285714285,0.2652914033286409,0.7857142857142857,-1.1235834670302103,10.025,-1.0641657834504878,2.5714285714285716,0.45708705016503304
1,Sales,2026-06-29,8.1,18.54,10.44,35,1,17.8,3,0,0,0,0,0,0,0,8.291428571428572,-0.31469448271011174,17.937142857142856,1.4311721422896528,9.642142857142858,0.8589452965284415,26.928571428571427,1.7615605792254863,0.7857142857142857,0.3064318546446028,9.848571428571429,1.633179575750143,2.7142857142857144,0.3461439992297497
1,Sales,2026-06-30,8.74,18.45,9.72,15,0,13.59,2,0,0,0,0,0,0,0,8.245714285714286,0.8294520772438587,17.95642857142857,1.1135274244015003,9.707857142857142,0.012757330763435706,28.0,-2.8316511393853747,0.7857142857142857,-1.1235834670302103,10.667857142857143,0.5634913602298555,2.7142857142857144,-0.8653599980743748
1,Sales,2026-07-01,8.43,17.77,9.34,24,0,5.89,4,0,0,0,0,0,0,0,8.328571428571427,0.1759183476089914,17.982857142857142,-0.46090305009988886,9.652857142857144,-0.3382123731923003,27.285714285714285,-0.5734033099832871,0.7857142857142857,-1.1235834670302103,10.586428571428572,-0.9162526153855084,2.642857142857143,1.6120050726887651
1,Sales,2026-07-02,7.89,18.57,10.68,18,0,13.49,3,0,0,0,0,0,0,0,8.297142857142857,-0.7317145981442295,18.029285714285713,1.3638738781873654,9.731428571428571,1.1313273949871074,27.428571428571427,-1.6800743393268174,0.7142857142857143,-0.983494740586804,10.037142857142856,0.665055892259389,2.7857142857142856,0.24007388025417437
1,Sales,2026-07-03,7.9,18.64,10.74,24,0,12.0,1,0,0,0,0,0,0,0,8.27142857142857,-0.6550913893685599,18.082857142857144,1.33870337081878,9.810714285714285,1.0635502732047137,26.785714285714285,-0.45265583816826777,0.6428571428571429,-0.8629576456357778,10.210714285714285,0.33960625786047816,2.7857142857142856,-2.000615668784785
1,Sales,2026-07-05,8.83,18.33,9.5,25,0,9.01,5,0,1,0,0,0,0,0,8.148571428571428,1.6245858139039144,18.16,0.412740335080548,10.010714285714286,-0.7098684520314755,26.071428571428573,-0.18397159722947842,0.6428571428571429,-0.8629576456357778,11.004999999999999,-0.4392416645625829,2.5714285714285716,2.5901599509351882
1,Sales,2026-07-06,8.69,17.89,9.2,30,0,15.4,1,0,0,0,0,0,0,0,8.257857142857143,1.1411654205501078,18.182142857142857,-0.7088977066051515,9.92357142857143,-1.032837045604787,26.071428571428573,0.674562523174753,0.5,-0.7687061147858074,10.587857142857143,1.0866596763507792,2.7857142857142856,-1.591951842078912
1,Sales,2026-07-07,8.9,17.43,8.53,26,0,13.04,3,0,0,0,0,0,0,0,8.296428571428573,1.531735110222046,18.16142857142857,-1.7437902237291074,9.864285714285714,-1.8390196208873153,26.142857142857142,-0.024342947367082375,0.42857142857142855,-0.6632115982551499,11.086428571428572,0.42873408003077346,2.7142857142857144,0.23722785729558882
1,Sales,2026-07-08,8.61,18.87,10.26,31,0,13.35,1,0,0,0,0,0,0,0,8.362857142857141,0.5988020766036559,18.100714285714286,1.670632431774314,9.737142857142857,0.6583890544337586,26.142857142857142,0.8276602104808037,0.42857142857142855,-0.6632115982551499,11.544285714285712,0.41099742507745296,2.642857142857143,-1.4276671708355853
1,Sales,2026-07-09,8.3,18.71,10.41,27,0,7.19,4,0,0,0,0,0,0,0,8.353571428571428,-0.13228144682986379,18.187142857142856,1.0795466646076026,9.832857142857142,0.7510780904561836,26.357142857142858,0.10723291037201696,0.42857142857142855,-0.6632115982551499,11.602857142857143,-0.9999524440287586,2.5714285714285716,1.168565881107007
1,Sales,2026-07-10,8.31,18.63,10.32,27,0,11.63,1,0,0,0,0,0,0,0,8.329285714285714,-0.04862877894733933,18.29357142857143,0.812488397458184,9.963571428571427,0.5161038324147996,25.714285714285715,0.24137208760359483,0.2857142857142857,-0.6094494002200438,11.495000000000001,0.029953898508324833,2.7857142857142856,-1.5027305145780916
1,Sales,2026-07-11,8.58,18.36,9.77,24,0,10.47,3,0,1,0,0,0,0,0,8.383571428571429,0.5993113909598873,18.29642857142857,0.15266693735590015,9.91285714285714,-0.22688083808516468,26.214285714285715,-0.4366163870513986,0.21428571428571427,-0.5032362797401961,11.002142857142857,-0.13202801091366237,2.642857142857143,0.2795757109667759
1,Sales,2026-07-13,9.06,18.34,9.28,32,1,5.57,3,0,0,0,0,0,0,0,8.405,1.9832730829931184,18.329285714285714,0.026747851356529687,9.924285714285714,-1.0305712499526725,25.857142857142858,1.2197566920167862,0.14285714285714285,2.360387377408328,10.895,-1.3237206374498154,2.642857142857143,0.2795757109667759
1,Sales,2026-07-14,8.87,17.91,9.05,34,0,15.19,3,0,0,0,0,0,0,0,8.47,1.0987888302259368,18.34,-1.0788972937495018,9.870000000000001,-1.2674481516585452,26.142857142857142,1.4895445436159116,0.14285714285714285,-0.3933978962347213,10.959285714285715,1.0788402741054497,2.642857142857143,0.2795757109667759
1,Sales,2026-07-15,7.49,17.17,9.68,22,0,14.69,2,0,0,0,0,0,0,0,8.514999999999999,-2.7534194857142973,18.31714285714286,-2.769424043951339,9.802857142857144,-0.18029645737462516,26.571428571428573,-0.8067380270294708,0.14285714285714285,-0.3933978962347213,11.687142857142858,0.8187003841244616,2.642857142857143,-0.5032362797401966
1,Sales,2026-07-16,7.87,17.62,9.75,23,0,3.78,2,0,0,0,0,0,0,0,8.471428571428572,-1.3312410708046147,18.219285714285714,-1.1783166124666014,9.748571428571427,0.002175794779097529,25.642857142857142,-0.5055919526105989,0.07142857142857142,-0.26726124191242395,11.465,-2.2943770392962364,2.5714285714285716,-0.44507891221134976
1,Sales,2026-07-17,7.8,18.63,10.84,26,2,8.21,2,0,0,0,0,0,0,0,8.409285714285714,-1.2924892930561669,18.16,0.8907405900125437,9.750714285714285,1.6591735792893338,26.214285714285715,-0.049425648461633255,0.07142857142857142,7.216053531635447,10.764285714285714,-0.6620343616102273,2.5714285714285716,-0.44507891221134976
1,Sales,2026-07-20,8.52,18.32,9.8,29,1,8.96,2,0,0,0,0,0,0,0,8.364285714285714,0.31232634129502024,18.22142857142857,0.18640104040290034,9.857857142857142,-0.08207251740162758,26.357142857142858,0.6161008509159348,0.21428571428571427,1.3571736715348035,10.930000000000001,-0.5355573330176521,2.4285714285714284,-0.3505697643321021
1,Sales,2026-07-21,8.02,17.89,9.87,24,0,16.27,2,0,0,0,0,0,0,0,8.409285714285714,-0.8100533385339667,18.20357142857143,-0.6026859045460253,9.795,0.11294292056083854,27.142857142857142,-0.8750065187672205,0.2857142857142857,-0.46742635244280256,10.606428571428571,1.5581172315459473,2.357142857142857,-0.2937659951464907
1,Sales,2026-07-22,7.75,18.7,10.95,32,0,9.31,4,0,0,0,0,0,0,0,8.417857142857143,-1.4156253545813948,18.15,1.077555356461241,9.732857142857142,2.0049163642596035,27.142857142857142,1.3522828017311592,0.2857142857142857,-0.46742635244280256,10.911428571428571,-0.40768247453581585,2.4285714285714284,1.357173671534805
1,Sales,2026-07-23,8.43,17.31,8.88,34,0,18.7,3,0,0,0,0,0,0,0,8.340714285714286,0.18324624609176812,18.17642857142857,-1.6357967077638358,9.836428571428572,-1.3999002338206574,27.642857142857142,1.6933782613317643,0.2857142857142857,-0.46742635244280256,10.932857142857143,1.9825462755633068,2.357142857142857,0.6376234833847536
1,Sales,2026-07-24,8.62,18.55,9.92,32,1,4.52,2,0,0,0,0,0,0,0,8.322142857142856,0.6234319217461772,18.134999999999998,0.7222749700807807,9.81357142857143,0.14970282328121243,27.928571428571427,0.9966900392727105,0.2857142857142857,1.1685658811070065,11.168571428571429,-1.5501818433983958,2.5,-0.5316095330711954
1,Sales,2026-07-27,7.91,18.22,10.31,30,0,7.27,3,0,0,0,0,0,0,0,8.302142857142856,-0.8578281268941975,18.215,0.009155333685120661,9.912857142857144,0.6538316039178091,28.357142857142858,0.3929648088542905,0.35714285714285715,-0.5639183574723603,10.56,-0.715781485355388,2.4285714285714284,0.6094494002200448
2,IT,2026-05-04,10.09,19.32,9.23,4,0,13.51,3,0,0,0,0,0,0,0,10.316666666666668,-1.5099930117267213,19.709999999999997,-0.4506638180352356,9.396666666666667,-0.23305275135440537,7.666666666666667,-0.6657502859356828,1.3333333333333333,-2.309401076758503,15.386666666666665,-0.6159652625200936,3.6666666666666665,-0.4364357804719847
2,IT,2026-05-05,9.9,18.26,8.36,9,1,12.26,4,0,0,0,0,0,0,0,10.26,-2.1565522723433483,19.6125,-1.8451523105814,9.355,-1.6869253570041223,6.75,0.46331880056184166,1.0,0.0,14.9175,-0.9995435155650392,3.5,0.38729833462074176
2,IT,2026-05-06,10.0,20.02,10.02,5,1,14.61,3,0,0,0,0,0,0,0,10.187999999999999,-0.8688446766778061,19.342000000000002,0.7732454223142777,9.156,1.275382690289259,7.2,-0.5087470190691683,1.0,0.0,14.386,0.08644828453038222,3.6,-0.5262348115842177
2,IT,2026-05-07,9.97,19.72,9.75,0,0,6.25,4,0,0,0,0,0,0,0,10.156666666666666,-0.8965797365731736,19.455000000000002,0.3186371465829086,9.299999999999999,0.641836256223562,6.833333333333333,-1.7209278517401583,1.0,-1.5811388300841895,14.423333333333332,-3.523909584459009,3.5,0.47673129462279623
2,IT,2026-05-08,9.64,19.15,9.52,7,0,11.39,5,0,0,0,0,0,0,0,10.129999999999999,-2.4169917559682452,19.49285714285714,-0.44772093727635,9.364285714285714,0.23513268639855867,5.857142857142857,0.2567762955065478,0.8571428571428571,-1.2421180068162374,13.255714285714285,-0.4981649095650851,3.5714285714285716,1.4638501094227998
2,IT,2026-05-11,9.84,18.21,8.36,0,0,16.09,4,0,0,0,0,0,0,0,10.06875,-0.8955721102627326,19.45,-1.7239809261158612,9.38375,-1.6630606027322454,6.0,-1.449137674618944,0.75,-1.0606601717798212,13.022499999999999,0.8690925174119901,3.75,0.24152294576982397
2,IT,2026-05-12,10.44,19.86,9.43,4,1,8.91,2,0,0,0,0,0,0,0,10.043333333333333,1.58161357527732,19.31222222222222,0.693712322652668,9.27,0.23903905234350756,5.333333333333333,-0.3058876451607489,0.6666666666666666,0.4714045207910317,13.363333333333333,-1.2884702714930647,3.7777777777777777,-1.8293182415200941
2,IT,2026-05-13,10.71,19.62,8.91,4,0,8.49,5,0,0,0,0,0,0,0,10.083,2.3424639370239704,19.366999999999997,0.33099605109204855,9.286,-0.5939112892779773,5.2,-0.29047375096555633,0.7,-1.037116076482069,12.918000000000001,-1.2473555066728177,3.6,1.302364713186689
2,IT,2026-05-14,9.84,19.75,9.91,7,2,15.32,2,0,0,0,0,0,0,0,10.14,-0.9476414651321681,19.39,0.4937347287705216,9.251818181818182,1.0768524137126572,5.090909090909091,0.48505184062344253,0.6363636363636364,2.0225995873897267,12.515454545454544,0.7741532397759671,3.727272727272727,-1.5649658290624018
2,IT,2026-05-15,10.04,19.83,9.79,7,0,10.79,5,0,0,0,0,0,0,0,10.115,-0.23883764808834765,19.419999999999998,0.583273753913812,9.306666666666667,0.7885284965667264,5.25,0.4613840021851146,0.75,-0.9949874371066199,12.749166666666667,-0.552228614004134,3.5833333333333335,1.2165448524514297
2,IT,2026-05-18,9.94,18.67,8.73,9,0,10.88,3,0,0,0,0,0,0,0,10.10923076923077,-0.5615367160354139,19.451538461538462,-1.145040194872264,9.343846153846155,-1.0197178948772017,5.384615384615385,0.9867984669925737,0.6923076923076923,-0.9217648016985404,12.598461538461539,-0.4995679545835301,3.6923076923076925,-0.5856433409462083
2,IT,2026-05-19,9.86,18.97,9.11,2,0,7.16,4,0,0,0,0,0,0,0,10.097142857142858,-0.8091986301612571,19.395714285714288,-0.6185661903222689,9.299999999999999,-0.3160459891486333,5.642857142857143,-0.9979802873317681,0.6428571428571429,-0.8629576456357778,12.475714285714286,-1.5931031950408407,3.642857142857143,0.31036242844251855
2,IT,2026-05-20,10.27,19.33,9.06,0,0,13.3,6,0,0,0,0,0,0,0,10.053571428571429,0.7775804817068267,19.28,0.08293555858801523,9.227857142857143,-0.3030167623083997,5.642857142857143,-1.5458910333178368,0.5714285714285714,-0.7559289460184545,11.828571428571427,0.4287538062723155,3.5714285714285716,2.2292547453300893
2,IT,2026-05-21,9.87,19.39,9.53,14,0,14.33,1,0,0,0,0,0,0,0,10.060714285714285,-0.6743764125238378,19.31357142857143,0.12939675408379264,9.254285714285714,0.5155327135622697,5.071428571428571,2.3057695706839803,0.42857142857142855,-0.6632115982551499,11.497857142857143,0.9460013273075455,3.7142857142857144,-2.1428897583949698
